dataverse,article,date,year,journal
JOP,The Changing Norms of Racial Political Rhetoric and the End of Racial Priming,10/07/2017,2017,jop
JOP,"How the West Was Won: Competition, Mobilization, and Women’s Enfranchisement in the United States",07/07/2017,2017,jop
JOP,"Political Advantage, Disadvantage, and the Demand for Partisan News",07/07/2017,2017,jop
JOP,Fear of Gender Favoritism and Vote Choice during the 2008 Presidential Primaries,06/07/2017,2017,jop
JOP,"Replication data for ""Primary Elections and the Provision of Public Goods""",28/06/2017,2017,jop
JOP,"Are you my mentor? A field experiment on gender, ethnicity, and political self-starters",27/06/2017,2017,jop
JOP,Misperceptions of Relative Affluence and Support for International Redistribution,27/06/2017,2017,jop
JOP,"Replication Data for ""Does Counterinsurgent Success Match Social Support? Evidence from a Survey Experiment in Colombia""",27/06/2017,2017,jop
JOP,"Replication Data for ""When the Pound in People’s Pocket Matters: How changes to personal financial circumstances affect party choice""",14/06/2017,2017,jop
JOP,Clear as Black and White: The Effects of Ambiguous Rhetoric Depend on Candidate Race,12/06/2017,2017,jop
JOP,Local Union Organization and Lawmaking in the U.S. Congress,05/06/2017,2017,jop
JOP,"""Uncovering Reactions to the Racial Resentment Scale Across the Racial Divide.""",05/06/2017,2017,jop
JOP,The Paradoxical Effect of Speech-Suppressing Appeals to the First Amendment,05/06/2017,2017,jop
JOP,Type II Audience Costs,30/05/2017,2017,jop
JOP,"""Unpaved Road Ahead: The Consequences of Election Cycles for Capital Expenditures""",30/05/2017,2017,jop
JOP,The Broad Impact of a Narrow Conflict: How Natural Resource Windfalls Shape Policy and Politics,30/05/2017,2017,jop
JOP,Show Me Your Friends: Evidence from a Survey Experiment on the Effect of Coalition Signals,26/05/2017,2017,jop
JOP,Contributions by Interest Groups to Lobbying Coalitions,26/05/2017,2017,jop
JOP,My Trust in Government is Implicit: Automatic Trust in Government and System Support,24/05/2017,2017,jop
JOP,Dividing the Dollar with Formulas,24/05/2017,2017,jop
JOP,The Decline of Local News and Its Effects: New Evidence from Longitudinal Data,16/05/2017,2017,jop
JOP,Left/Right or U? Estimating the Dimensionality of National Party Competition in Europe,09/05/2017,2017,jop
JOP,Never Let A Good Crisis Go To Waste: Agenda Setting and Legislative Voting in Response to the EU Crisis,09/05/2017,2017,jop
JOP,Wanting What is Fair: How Party Cues and Information about Income Inequality Affect Public Support for Taxes,08/05/2017,2017,jop
JOP,How Hard to Fight? Cross-Player Effects and Strategic Sophistication in an Asymmetric Contest Experiment,02/05/2017,2017,jop
JOP,Agents of the Regime? Traditional Leaders and Electoral Politics in South Africa,26/04/2017,2017,jop
JOP,Does the Gift Keep on Giving?: House Leadership PAC Donations Before and After Majority Status,26/04/2017,2017,jop
JOP,Backchannel Representation: A Study of the Strategic Communication of Senators with the U.S. Department of Labor,24/04/2017,2017,jop
JOP,Electoral Cycle Fluctuations in Partisanship: Global Evidence from 86 Countries,24/04/2017,2017,jop
JOP,"""Off-Cycle and Out of Office: Election Timing and the Incumbency Advantage""",19/04/2017,2017,jop
JOP,"""Executive Power and Economic Accountability"" by Ryan E. Carlin and Shane P. Singh",14/04/2017,2017,jop
JOP,Why Partisans Don't Sort,14/04/2017,2017,jop
JOP,Government Fragmentation and Public Goods Provision,14/04/2017,2017,jop
JOP,External Validity in Parallel Global Field and Survey Experiments on Anonymous Incorporation,14/04/2017,2017,jop
JOP,Eggers and Spirling -- Incumbency Effects and the Strengths of Party Preferences: Evidence from Multiparty Elections in the UK,14/04/2017,2017,jop
JOP,The Authoritarian Left Withdraws From Politics: Ideological Asymmetry in the Relationship Between Authoritarianism and Political Engagement (Replication Data),14/04/2017,2017,jop
JOP,Joining the Club: Accession to the GATT/WTO,14/04/2017,2017,jop
JOP,Governing Well after War: How Improving Female Representation Prolongs Post-conflict Peace,14/04/2017,2017,jop
JOP,"Me, Myself, and (I), (D) or (R)? Partisanship and Political Cognition through the Lens of Implicit Identity",14/04/2017,2017,jop
JOP,Corporate Influence in World Bank Lending,14/04/2017,2017,jop
JOP,Reassessing Public Support for a Female President,14/04/2017,2017,jop
JOP,Electoral Volatility and Turnout: Party Entry and Exit in Indian Elections,12/04/2017,2017,jop
JOP,The Physiology of Framing Effects: Threat Sensitivity and the Persuasiveness of Political Arguments,03/04/2017,2017,jop
JOP,"""Modern Police Tactics, Police-Citizen Interactions and the Prospects for Reform",30/03/2017,2017,jop
JOP,Telling the Truth about Believing the Lies?,16/03/2017,2017,jop
JOP,Elite Investments in Party Institutionalization in New Democracies: A Two-Dimensional Approach,16/03/2017,2017,jop
JOP,China's Ideological Spectrum,06/03/2017,2017,jop
JOP,Intergovernmental Organizations and Democratic Victory in International Crises,02/03/2017,2017,jop
JOP,"Food Comes First, Then Morals: Redistribution Preferences, Parochial Altruism and Immigration in Western Europe",02/03/2017,2017,jop
JOP,Replication Files for: The Consequences of Elite Party Politics for American Macropartisanship,02/03/2017,2017,jop
JOP,Passing It Along: Experiments on Creating the Negative Externalities of Climate Change,07/02/2017,2017,jop
JOP,"Replication Data Foreign Aid, Foreign Policy, and Government Legitimacy: Experimental Evidence from Bangladesh",07/02/2017,2017,jop
JOP,How Natural Resources Affect Authoritarian Leaders' Provision of Public Services: Evidence from China,06/02/2017,2017,jop
JOP,Local Embeddedness and Bureaucratic Performance: Evidence from India,30/01/2017,2017,jop
JOP,"""Who Pays for Government? Descriptive Representation and Exploitative Revenue Sources""",30/01/2017,2017,jop
JOP,"Americans, Not Partisans: Can Priming American National Identity Reduce Affective Polarization?",24/01/2017,2017,jop
JOP,Are Voting Norms Conditional? How Electoral Context and Peer Behavior Shape the Social Returns to Voting,24/01/2017,2017,jop
JOP,The Politics of Central Bank Appointments,24/01/2017,2017,jop
JOP,Relative Economic Performance and the Incumbent Vote: A Reference Point Theory,14/01/2017,2017,jop
JOP,"How Far does Social Group Influence Reach? Identities, Elites, and Immigration Attitudes",14/01/2017,2017,jop
JOP,The Political Legacy of Violence: The Long-Term Impact of Stalin’s Repression in Ukraine,05/01/2017,2017,jop
JOP,Assessing Contextual Measurement Strategies,05/01/2017,2017,jop
JOP,"""The Four Faces of Political Participation in Argentina: Using Latent Class Analysis To Study Political Behavior""",05/01/2017,2017,jop
JOP,Economic Inequality and Class Consciousness,23/12/2016,2016,jop
JOP,Does Incarceration Reduce Voting? Evidence about the Political Consequences of Spending Time in Prison,23/12/2016,2016,jop
JOP,"Replication Data for ""Economic Downturns and Political Competition Since the 1870s""",23/12/2016,2016,jop
JOP,Presidential voting and the local economy,12/12/2016,2016,jop
JOP,Institutional Control of Redistricting and the Geography of Representation,08/12/2016,2016,jop
JOP,Learning Together Slowly: Bayesian Learning About Political Facts,06/12/2016,2016,jop
JOP,Incremental Democracy: The Policy Effects of Partisan Control of State Government,28/11/2016,2016,jop
JOP,Attribution Errors in Federalist Systems: When Voters Punish the President for Local Tax Increases,14/11/2016,2016,jop
JOP,Does the Hijab Increase Representatives’ Perceptions of Social Distance?,01/11/2016,2016,jop
JOP,The Role of the Information Environment in Partisan Voting,31/10/2016,2016,jop
JOP,"Trading Interests: Domestic Institutions, International Negotiations, and the Politics of Trade",25/10/2016,2016,jop
JOP,Ex Post Lobbying,25/10/2016,2016,jop
JOP,Quality-Based Incumbency Effects,14/10/2016,2016,jop
JOP,"Replication Data for ""Elections and Divisiveness: Theory and Evidence""",14/10/2016,2016,jop
JOP,"Replication Data for ""The Effect of Network Structure on Preference Formation""",07/10/2016,2016,jop
JOP,"""Constituency Service Under Nondemocratic Rule: Evidence from China.""",04/10/2016,2016,jop
JOP,The Promise and Limits of Election Observers in Building Election Credibility,03/10/2016,2016,jop
JOP,Lagged Explanatory Variables and the Estimation of Causal Effects,29/09/2016,2016,jop
JOP,Keeping One’s Seat: The Competiveness of MP Renomination in Mixed-Member Electoral Systems,29/09/2016,2016,jop
JOP,"Slow-Rolling, Fast-Tracking, and the Pace of Bureaucratic Decisions in Rulemaking",27/09/2016,2016,jop
JOP,"Droughts, Land Appropriation, and Rebel Violence in The Developing World",27/09/2016,2016,jop
JOP,"Capturing the Airwaves, Capturing the Nation? A Field Experiment on State-Run Media Effects in the Wake of a Coup",15/09/2016,2016,jop
JOP,The Effects of Congressional Staff Networks in the U.S. House of Representatives,23/08/2016,2016,jop
JOP,Black Candidates and Black Turnout: A Study of Viability in Louisiana Mayoral Elections,12/08/2016,2016,jop
JOP,"Voting then, voting now: The long term consequences of participation in South Africa's rst democratic election",08/08/2016,2016,jop
JOP,The Effects of District Magnitude on Voting Behavior,08/08/2016,2016,jop
JOP,Descriptive Representation and Political Efficacy: Evidence from Obama and Clinton,04/08/2016,2016,jop
JOP,Personal Experience and Public Opinion: A Theory and Test of Conditional Policy Feedback,26/07/2016,2016,jop
JOP,The Problem of Shared Victory: War-Winning Coalitions and Postwar Peace,25/07/2016,2016,jop
JOP,Weighting Parties and Coalitions: How Coalition Signals Influence Voting Behavior,22/07/2016,2016,jop
JOP,The Politics of Potholes: Service Quality and Retrospective Voting in Local Elections,21/07/2016,2016,jop
JOP,Assessing Ballot Structure and Split Ticket Voting: Evidence from a Quasi-Experiment,12/07/2016,2016,jop
JOP,The Political Relevance of Irrelevant Events,08/07/2016,2016,jop
JOP,Investing in Violence: Foreign Direct Investment and Coups in Authoritarian Regimes,30/06/2016,2016,jop
JOP,Do Good Borders Make Good Rebels? Territorial Control and Civilian Casualties?,27/06/2016,2016,jop
JOP,"Replication data and code for: Maria Carreri and Oeindrila Dube, ""Do Natural Resources Influence Who Comes to Power, and How?""",24/06/2016,2016,jop
JOP,Political Economy of Sovereign Debt: Global Finance and Electoral Cycles,22/06/2016,2016,jop
JOP,Dictators in Exile: Explaining the Destinations of Ex-Rulers,21/06/2016,2016,jop
JOP,"Presidents, Policy Compromise and Legislative Success",15/06/2016,2016,jop
JOP,Voter Identification Laws and the Suppression of Minority Votes,14/06/2016,2016,jop
JOP,"""The Civic Opportunity Cost of Entertainment""",14/06/2016,2016,jop
JOP,"""American Employers as Political Machines""",13/06/2016,2016,jop
JOP,Off to a Bad Start: Unemployment and Political Interest during Early Adulthood,13/06/2016,2016,jop
JOP,Legibility and the Informational Foundations of State Capacity,02/06/2016,2016,jop
JOP,The Limits of Partisan Prejudice,02/06/2016,2016,jop
JOP,Policy Preferences in Coalition Formation and the Stability of Minority and Surplus Governments,02/06/2016,2016,jop
JOP,Racial Diversity and the Dynamics of Authoritarianism,30/05/2016,2016,jop
JOP,"Interests, Information and Minority Influence in Deliberation",27/05/2016,2016,jop
JOP,Congressional Candidates in the Era of Party Ballots,23/05/2016,2016,jop
JOP,"Replication Data for ""News from the Other Side: How Topic Relevance Limits the Prevalence of Partisan Selective Exposure""",19/05/2016,2016,jop
JOP,"""Issue Divisions in U.S. Supreme Court Decision Making""",16/05/2016,2016,jop
JOP,Social Exclusion and Political Identity: The Case of Asian American Partisanship,12/05/2016,2016,jop
JOP,"Replication Data for ""Why Partisans Don't Sort: The Constraints on Partisan Segregation""",02/05/2016,2016,jop
JOP,"Replication Data for ""Social Patterns of Inequality, Partisan Competition, and Latin American Support for Redistribution""",29/04/2016,2016,jop
JOP,Political Homophily in Social Relationships,29/04/2016,2016,jop
JOP,How Different Forms of Health Matter to Political Participation,25/04/2016,2016,jop
JOP,Nonparametric Combination (NPC): A Framework for Testing Elaborate Theories,19/04/2016,2016,jop
JOP,"Theory, Data, and Deterrence: A Response to Kenwick, Vasquez, and Powers",19/04/2016,2016,jop
JOP,"""Can Citizens Discern? Information Credibility, Political Sophistication, and the Punishment of Corruption in Brazil""",15/04/2016,2016,jop
JOP,"""Careers, Connections, and Corruption Risks: Investigating the impact of bureaucratic meritocracy on public procurement processes.""",12/04/2016,2016,jop
JOP,The Charmed Life of Superstar Exporters: Survey Evidence on Firms and Trade Policy,08/04/2016,2016,jop
JOP,The Structure of American Income Tax Policy Preferences,05/04/2016,2016,jop
JOP,When Do Defensive Alliances Provoke rather than Deter?,03/04/2016,2016,jop
JOP,"Sharing the Risk? Households, labor market vulnerability and social policy preferences in Western Europe",18/03/2016,2016,jop
JOP,Interpreting Regression Discontinuity Designs with Multiple Cutoffs,16/03/2016,2016,jop
JOP,Let’s Just Agree to Disagree: Dispute Resolution Mechanisms in Coalition Agreements,16/03/2016,2016,jop
JOP,Money in Exile: Campaign Contributions and Committee Access,14/03/2016,2016,jop
JOP,"Replication Data for ""Defense Pacts and Deterrence: Caveat Emptor""",12/03/2016,2016,jop
JOP,"""The Contraction Effect: How Proportional Representation Affects Mobilization and Turnout""",12/03/2016,2016,jop
JOP,The Political Legacy of American Slavery,04/03/2016,2016,jop
JOP,Partisanship by Invitation: Immigrants Respond to Political Campaigns,04/03/2016,2016,jop
JOP,"Replication Data for ""Context and Political Knowledge: Explaining Cross-National Variation in Partisan Left-Right Knowledge""",23/02/2016,2016,jop
JOP,Estimating Vote-Specific Preferences from Roll-Call Data using Conditional Autoregressive Priors,21/02/2016,2016,jop
JOP,Mayoral Partisanship and Municipal Fiscal Policy,21/02/2016,2016,jop
